ADANIENT,AXISBANK,BAJFINANCE,BHARTIARTL,ICICIBANK,INDUSINDBK,INFY,KOTAKBANK,RELIANCE,SBIN,TCS,date,nifty_bh,nifty_tr,universe_bh,wheel
3196417.5492018186,3212827.528190568,3438206.4849630683,3486699.337917397,3125364.2983718193,1863573.8987898182,2940582.8755818186,2902630.5304218186,2817308.247344455,3874839.3453148184,4160128.6259443196,2025-01-17,38259120.326476775,40564202.083233,54750234.42695208,35018578.72204172
3239417.5492018186,3203608.778190568,3493612.7349630683,3510164.337917397,3131979.2983718193,1863323.8987898182,2938362.8755818186,3056630.5304218186,2824208.247344455,3908589.3453148184,4121584.8759443196,2025-01-20,38492518.240652956,40811690.25682713,55487541.148149356,35291482.47204172
3180917.5492018186,3148608.778190568,3465768.9849630683,3484989.337917397,3085149.2983718193,1853073.8987898182,2923902.8755818186,3054790.5304218186,2761108.247344455,3867864.3453148184,4086147.3759443196,2025-01-21,37964714.12671586,40252128.28317121,54419147.658482864,34912321.22204172
3173167.5492018186,3114546.278190568,3491100.2349630683,3501994.337917397,3095124.2983718193,1863573.8987898182,2990922.8755818186,3067910.5304218186,2768208.247344455,3857289.3453148184,4190622.37594432,2025-01-22,38180221.773362465,40480586.13394293,54662302.44155143,35114459.97204172
3181617.5492018186,3088765.028190568,3502800.2349630683,3511399.337917397,3099324.2983718193,1863573.8987898182,3002022.8755818186,3065350.5304218186,2741508.247344455,3832989.3453148184,4182222.3759443196,2025-01-23,38262665.40253102,40568019.89491033,54648496.70204339,35071573.72204172
3111717.5492018186,3080796.278190568,3506775.2349630683,3530019.337917397,3108564.2983718193,1843423.8987898182,3014142.8755818186,3063430.5304218186,2707008.247344455,3818814.3453148184,4189484.87594432,2025-01-24,38076095.46972258,40370175.020234406,54074986.216283776,34974177.47204172
3056317.5492018186,3079546.278190568,3477787.7349630683,3454589.337917397,3153819.2983718193,1819073.8987898182,2950302.8755818186,3068630.5304218186,2673008.247344455,3841314.3453148184,4113884.8759443196,2025-01-27,37642359.5366668,39910322.54047762,53226234.426232815,34688274.97204172
3082667.5492018186,3190952.528190568,3535331.4849630683,3484989.337917397,3172404.2983718193,1826773.8987898182,2959602.8755818186,3071590.5304218186,2683308.247344455,3857289.3453148184,4092491.1259443196,2025-01-28,37853580.11459664,40134269.49991366,53818571.47275246,34957401.22204172
3115217.5492018186,3189858.778190568,3547162.7349630683,3451644.337917397,3174399.2983718193,1840923.8987898182,3021462.8755818186,3083990.5304218186,2685508.247344455,3882264.3453148184,4144772.3759443196,2025-01-29,38193000.53588359,40497936.61962731,54354178.116191335,35137204.97204172
3049217.5492018186,3194077.528190568,3546242.438713068,3528499.337917397,3180384.2983718193,1849673.8987898182,2996022.8755818186,3077113.8248218186,2720808.247344455,3910814.3975648186,4145384.8759443196,2025-01-30,38335463.127086855,40649004.490921244,54067933.53449142,35198239.272441715
3084417.5492018186,3198421.5894405684,3546082.925063068,3500920.715647397,3180279.7372818193,1883823.8987898182,3019730.7409018185,3077002.5512218187,2744872.1225444553,3956932.9641648186,4156087.215556819,2025-01-31,38762356.238921635,41112557.31122684,54479288.26732263,35348572.00981422
3058467.5492018186,3209359.0894405684,3569595.425063068,3547755.715647397,3185739.7372818193,1905323.8987898182,3008630.7409018185,3080122.5512218187,2707872.1225444553,3921157.9641648186,4127562.21555682,2025-02-03,38519394.8637619,40854884.39078886,54416377.32088548,35321587.00981422
3098117.5492018186,3290140.3394405684,3572670.425063068,3563525.715647397,3190464.7372818193,1939773.8987898184,3048050.7409018185,3088522.5512218187,2785672.1225444553,3989332.9641648186,4161293.46555682,2025-02-04,39142998.47479286,41516223.35020611,55325164.1744575,35727564.50981422
3121217.5492018186,3284046.5894405684,3573814.175063068,3564475.715647397,3191619.7372818193,1953823.8987898182,3045050.7409018185,3087082.5512218187,2772072.1225444553,3941857.9641648186,4148649.71555682,2025-02-05,39072179.39733707,41441112.31062186,55406907.57219134,35683710.75981422
3109067.5492018186,3308265.3394405684,3574601.675063068,3500635.715647397,3193719.7372818193,1958173.8987898182,3063830.7409018185,3089242.5512218187,2779072.1225444553,3895507.9641648186,4142305.96555682,2025-02-06,38918916.69071273,41282972.67739022,55170982.64687395,35614423.25981422
3135417.5492018186,3318890.339440568,3575520.425063068,3605230.715647397,3191724.7372818193,1971723.8987898182,3055250.7409018185,3091962.5512218187,2750172.1225444553,3838807.9641648186,4098862.21555682,2025-02-07,38847355.62059442,41222381.069292694,55367354.619716845,35633563.25981422
3087417.5492018186,3280296.5894405684,3575089.175063068,3636770.715647397,3193929.7372818193,1960623.8987898182,3033410.7409018185,3093562.5512218187,2724172.1225444553,3838807.9641648186,4106212.21555682,2025-02-10,38553279.19535018,40910342.51056947,54892610.92106391,35530293.25981422
3118367.5492018186,3266077.8394405684,3574545.425063068,3641615.715647397,3191934.7372818193,1946773.8987898182,3029270.7409018185,3092122.5512218187,2686772.1225444553,3815632.9641648186,4043693.46555682,2025-02-11,38042458.469021805,40368236.74661361,54838193.09160889,35406807.00981422
3150067.5492018186,3265140.3394405684,3575126.675063068,3663275.715647397,3193404.7372818193,1932273.8987898184,3017030.7409018185,3093882.5512218187,2649972.1225444553,3825532.9641648186,4032143.46555682,2025-02-12,37998680.901933305,40345376.86500101,55069723.480910406,35397850.75981422
3041317.5492018186,3268734.0894405684,3576945.425063068,3670400.715647397,3193929.7372818193,1939873.8987898182,2994830.7409018185,3095962.5512218187,2649472.1225444553,3802357.9641648186,3997930.96555682,2025-02-13,37975844.01665361,40321154.31829742,54234496.78087711,35231755.75981422
2949267.5492018186,3235296.5894405684,3577357.925063068,3676480.715647397,3196239.7372818193,1917023.8987898184,3011330.7409018185,3095882.5512218187,2651772.1225444553,3778732.9641648186,4019455.96555682,2025-02-14,37807411.68226226,40142680.43271665,53488085.78319883,35108840.75981422
3020317.5492018186,3221546.5894405684,3577920.425063068,3611785.715647397,3195609.7372818193,1940873.8987898182,2995610.7409018185,3095642.5512218187,2667272.1225444553,3803932.9641648186,3993599.71555682,2025-02-17,37857290.07790923,40195659.91168521,53881636.088908575,35124112.00981422
3016917.5492018186,3224984.0894405684,3579064.175063068,3602665.715647397,3195609.7372818193,1916723.898789818,3007550.7409018185,3096602.5512218187,2668172.1225444553,3795832.9641648186,3966474.71555682,2025-02-18,37833876.08722536,40170803.020887546,53791001.38514443,35070598.25981422
2977417.5492018186,3278734.0894405684,3579307.925063068,3559915.715647397,3198234.7372818193,1928423.8987898182,2958710.7409018185,3097722.5512218187,2672472.1225444553,3803482.9641648186,3888555.96555682,2025-02-19,37813430.067191556,40149070.862108864,53384148.387700476,34942978.25981422
2975617.5492018186,3297327.8394405684,3579795.425063068,3557350.715647397,3198864.7372818193,1940273.8987898184,2976050.7409018185,3098282.5512218187,2683772.1225444553,3814282.9641648186,3884618.46555682,2025-02-20,37780864.833669975,40114463.86764293,53386776.87468274,35006237.00981422
2929717.5492018186,3271234.0894405684,3579889.175063068,3549940.715647397,3198129.7372818193,1936373.8987898182,2964230.7409018185,3097962.5512218187,2674072.1225444553,3780307.9641648186,3890393.46555682,2025-02-21,37587534.52326971,39909183.07053084,52830577.98901846,34872252.00981422
2911767.5492018186,3274984.0894405684,3580582.925063068,3478690.715647397,3198339.7372818193,1921773.8987898184,2903450.7409018185,3098522.5512218187,2646772.1225444553,3755557.9641648186,3794143.46555682,2025-02-24,37187600.47817305,39484607.17067263,52195481.03264247,34564585.75981422
2926467.5492018186,3272015.3394405684,3580751.675063068,3555070.715647397,3199809.7372818193,1926873.8987898182,2907710.7409018185,3098922.5512218187,2625772.1225444553,3730807.9641648186,3753937.21555682,2025-02-25,37178037.017189495,39474469.4122802,52449933.97681557,34578139.50981422
2907567.5492018186,3295921.5894405684,3580807.925063068,3572265.715647397,3200964.7372818193,1939323.8987898182,2903750.7409018185,3099402.5512218187,2632072.1225444553,3699532.9641648186,3739237.21555682,2025-02-27,37173914.83573107,39470052.49784734,52373132.50972645,34570847.00981422
2892617.5492018186,3292327.8394405684,3580613.478963068,3419842.408657397,3200862.6420118194,1882723.8987898182,2811789.9975818186,3099251.8245018185,2618044.608544455,3631537.3479148187,3626070.4647193197,2025-02-28,36480811.24531102,38734178.10737566,51282477.32396081,34055682.060326725
2913717.5492018186,3266390.3394405684,3587813.478963068,3468007.408657397,3204432.6420118194,1876623.8987898182,2836149.9975818186,3104851.8245018185,2560144.608544455,3661687.3479148187,3634776.7147193197,2025-03-03,36471907.33336081,38724651.19885161,51588150.854655094,34114595.810326725
2941417.5492018186,3249359.0894405684,3588469.728963068,3430957.408657397,3208107.6420118194,1880223.8987898182,2814009.9975818186,3104771.8245018185,2541644.608544455,3749887.3479148187,3669164.2147193197,2025-03-04,36411476.153180264,38660488.46844667,51799688.12025191,34178013.310326725
3042467.5492018186,3288890.3394405684,3557757.228963068,3509712.408657397,3210102.6420118194,1864473.8987898182,2840529.9975818186,3115091.8245018185,2569144.608544455,3808612.3479148187,3682332.9647193197,2025-03-05,36831361.55653572,39106373.63102084,52881440.68749985,34489115.810326725
3049467.5492018186,3350296.589440568,3572175.978963068,3526717.408657397,3211467.6420118194,1864323.8987898182,2846289.9975818186,3112291.8245018185,2637144.608544455,3817387.3479148187,3730020.4647193197,2025-03-06,37173337.73032689,39469476.88931753,53211157.73977776,34717583.310326725
3044117.5492018186,3361390.339440569,3577669.728963068,3534127.408657397,3212412.6420118194,1829373.8987898182,2811909.9975818186,3117011.8245018185,2717144.608544455,3821437.3479148187,3738507.9647193197,2025-03-07,37186198.936477184,39483573.42474154,53186616.121337876,34765103.310326725
3024917.5492018186,3355765.339440568,3569757.228963068,3535552.408657397,3212727.6420118194,1793123.8987898182,2830449.9975818186,3116291.8245018185,2694844.608544455,3809062.3479148187,3719914.2147193197,2025-03-10,37034172.88429037,39322191.58836237,52901602.40680705,34662407.060326725
3047217.5492018186,3323890.339440569,3569382.228963068,3591697.408657397,3217032.6420118194,1548573.8987898182,2783709.9975818186,3118691.8245018185,2712544.608544455,3814012.3479148187,3707445.4647193197,2025-03-11,37096170.49342512,39390042.91220325,52860492.639119,34434198.310326725
3038417.5492018186,3279799.346940568,3587757.228963068,3552557.408657397,3217662.6420118194,1577323.8987898182,2699169.9975818186,3125731.8245018185,2731944.608544455,3786112.3479148187,3647114.2147193197,2025-03-12,37050991.38464075,39342102.94464878,52603081.651050776,34243591.067826726
3017717.5492018186,3276205.596940568,3581063.478963068,3538212.408657397,3218922.6420118194,1564973.8987898182,2686689.9975818186,3127171.8245018185,2714544.608544455,3808612.3479148187,3651357.9647193197,2025-03-13,36930129.02427965,39213765.73672606,52360178.51269338,34185472.317826726
3049317.5492018186,3351518.0969405686,3604032.228963068,3552747.408657397,3220077.6420118194,1570023.8987898182,2698929.9975818186,3128851.8245018185,2695944.608544455,3789262.3479148187,3640114.2147193197,2025-03-17,37114060.7609547,39409073.23502567,52797970.56019835,34300819.817826726
3105117.5492018186,3386205.596940568,3611944.728963068,3530802.408657397,3220287.6420118194,1574073.8987898182,2721669.9975818186,3130291.8245018185,2695844.608544455,3847987.3479148187,3687757.9647193197,2025-03-18,37650851.230471164,39979019.65644394,53627786.29041003,34511983.567826726
3115267.5492018186,3407455.596940568,3616088.478963068,3549707.408657397,3220497.6420118194,1585323.8987898182,2694729.9975818186,3130451.8245018185,2713044.608544455,3883762.3479148187,3639326.7147193197,2025-03-19,37771713.59083227,40107403.85281808,53768531.588567376,34555656.067826726
3135917.5492018186,3414643.0969405677,3615863.478963068,3669692.408657397,3220707.6420118194,1576723.8987898182,2729289.9975818186,3130931.8245018185,2756644.608544455,3904462.3479148187,3697076.7147193197,2025-03-20,38238426.975555465,40602932.314310454,54405558.92607556,34851953.567826726
3159417.5492018186,3464018.0969405686,3621600.978963068,3706742.408657397,3220392.6420118194,1579523.8987898182,2701689.9975818186,3130611.8245018185,2770944.608544455,3920662.3479148187,3710070.4647193197,2025-03-21,38501834.370749,40882654.56557415,54923208.95071745,34985674.817826726
3165317.5492018186,3550580.5969405677,3622969.728963068,3696387.408657397,3220812.6420118194,1562073.8987898182,2701989.9975818186,3130851.8245018185,2822544.608544455,3991537.3479148187,3754651.7147193197,2025-03-24,39009604.68279814,41421811.804203816,55487515.7856306,35219717.317826726
3116967.5492018186,3615268.096940568,3623475.978963068,3717287.408657397,3220707.6420118194,1529673.8987898182,2744769.9975818186,3131331.8245018185,2789244.608544455,3985237.3479148187,3779720.4647193197,2025-03-25,39026588.07040686,41439878.86377226,55104339.9073793,35253684.817826726
3109217.5492018186,3545580.596940568,3623907.228963068,3735337.408657397,3220812.6420118194,1547923.8987898182,2710089.9975818186,3131651.8245018185,2764544.608544455,3969487.3479148187,3760732.9647193197,2025-03-26,38726823.03474999,41121555.5996725,54734648.7846043,35119286.067826726
3159967.5492018186,3552299.3469405677,3624263.478963068,3718427.408657397,3220917.6420118194,1566173.8987898182,2715189.9975818186,3131731.8245018185,2775244.608544455,3998937.400164819,3774470.4647193197,2025-03-27,38900119.543262295,41305574.12252004,55239937.02550355,35237623.62007672
3112417.5492018186,3563646.526315568,3624086.352313068,3734846.056777397,3220847.6024018195,1542473.8987898182,2675665.027141819,3131663.8397418186,2769007.3095444553,3998837.770714819,3735021.6076943194,2025-03-28,38780411.39370955,41178423.3729955,54814551.532871425,35108513.540636726
3131867.5492018186,3517084.0263155675,3599673.852313068,3724966.056777397,3212867.6024018195,1575323.8987898182,2625085.027141819,3132623.8397418186,2725607.3095444553,4000675.270714819,3687377.8576943194,2025-04-01,38197287.604600355,40559268.29583459,54507403.024922684,34933152.290636726
3166017.5492018186,3514115.276315568,3590355.102313068,3777691.056777397,3217172.6024018195,1595073.8987898182,2653165.027141819,3133763.8397418186,2723007.3095444553,4002250.270714819,3681384.1076943194,2025-04-02,38472072.22061915,40851054.83199867,55023980.55670087,35053996.040636726
3207417.5492018186,3531927.7763155675,3578748.852313068,3767906.056777397,3216227.6024018195,1602023.8987898182,2590405.027141819,3133283.8397418186,2718307.3095444553,4005137.770714819,3558315.3576943194,2025-04-03,38336452.45063688,40707082.21686815,55049636.14359495,34909701.040636726
3131267.5492018186,3536927.776315568,3605636.352313068,3766196.056777397,3217592.6024018195,1574623.8987898182,2536945.027141819,3133223.8397418186,2630607.3095444553,3999100.270714819,3467577.8576943194,2025-04-04,37766519.64219465,40101835.72132559,54102029.24284153,34599698.540636726
